,X,Y,Z,RSSI
146,11537.158016752033,-6039.440990585821,368.59999999999997,-79.0
147,11343.324804752714,-5638.233312093063,369.0,-87.0
148,11086.5695776617,-5308.50658188075,368.6000000000001,-107.0
149,11057.683608086874,-5278.426287142283,368.6000000000001,-98.0
150,11027.986342918393,-5254.513392284955,368.6,-108.0
151,10931.988399205164,-5180.807122497037,368.59999999999997,-83.0
152,10833.63128864022,-5130.331850276282,368.6,-92.0
153,10466.293028060802,-3567.833889706633,369.4,-108.0
154,10453.26142064806,-3530.0815559371194,369.40000000000003,-91.0
155,10343.760607807642,-3309.151648604082,369.59999999999997,-87.0
156,10321.565710422119,-3274.4755773892616,369.6,-101.0
157,10297.040341525304,-3240.1128920886226,369.59999999999997,-78.0
158,10246.192187597499,-3172.3647319951715,369.4,-99.0
159,10135.63400838413,-3051.2261202896384,369.00000000000006,-85.0
160,10105.877113928658,-3022.569405056338,369.0,-106.0
161,10043.99376776313,-2971.313799524933,368.79999999999995,-99.0
162,9979.122700412026,-2928.3597508654657,368.6,-99.0
163,9812.78529827703,-2850.897363528579,368.6,-95.0
164,9744.767009725503,-2831.592526262769,368.6,-97.0
165,9676.020029034655,-2815.544748489263,368.59999999999997,-96.0
166,9053.577287529457,-802.4984256684801,368.99999999999994,-66.0
167,9026.663420655967,-450.9000636689255,369.19999999999993,-85.0
168,8992.246725295174,-323.68182586650033,369.6,-80.0
169,8958.497404791886,-251.41293646130447,369.99999999999994,-78.0
170,8938.590315944739,-211.68019231444976,370.0,-107.0
171,8895.606383362732,-137.75025607869148,370.39999999999986,-103.0
172,8840.388545471307,-60.92633051305863,370.6,-85.0
173,8795.096515378895,11.750928543688829,370.6,-78.0
174,8770.841598335559,47.21617579164858,370.59999999999997,-102.0
175,8745.455414317328,80.16019561425394,370.6000000000001,-104.0
176,8345.876208920168,402.988613584049,369.8,-105.0
177,8248.04879765253,448.1120221077012,369.8,-95.0
178,8082.868236455198,485.2929037070597,369.79999999999995,-83.0
179,8021.660614012337,492.1268148232142,369.8,-86.0
180,-5346.881146667931,887.1720758926693,368.80000000000007,-78.0
181,-6508.582150482889,2941.9292710399745,369.2,-90.0
182,-6609.518654232908,3122.3106315153104,369.4,-96.0
183,-6669.900080571621,3231.0190350878693,369.4,-90.0
